AFFYMETRIX_3PRIME_IVT_ID	Name	Species
208156_x_at	epiplakin 1(EPPK1)	Homo sapiens
232164_s_at	epiplakin 1(EPPK1)	Homo sapiens
234555_at	epiplakin 1(EPPK1)	Homo sapiens
234552_at	epiplakin 1(EPPK1)	Homo sapiens
232165_at	epiplakin 1(EPPK1)	Homo sapiens
231363_at	late cornified envelope like proline rich 1(LELP1)	Homo sapiens
221277_s_at	pseudouridine synthase 3(PUS3)	Homo sapiens
221529_s_at	plasmalemma vesicle associated protein(PLVAP)	Homo sapiens
221026_s_at	scratch family transcriptional repressor 1(SCRT1)	Homo sapiens
228761_at	scratch family transcriptional repressor 1(SCRT1)	Homo sapiens
244071_at	fibrillarin like 1(FBLL1)	Homo sapiens
236318_x_at	fibrillarin like 1(FBLL1)	Homo sapiens
232339_at	DDB1 and CUL4 associated factor 8(DCAF8)	Homo sapiens
216885_s_at	DDB1 and CUL4 associated factor 8(DCAF8)	Homo sapiens
202250_s_at	DDB1 and CUL4 associated factor 8(DCAF8)	Homo sapiens
238338_at	DDB1 and CUL4 associated factor 8(DCAF8)	Homo sapiens
243318_at	DDB1 and CUL4 associated factor 8(DCAF8)	Homo sapiens
238340_at	DDB1 and CUL4 associated factor 8(DCAF8)	Homo sapiens
1554049_s_at	DDB1 and CUL4 associated factor 8(DCAF8)	Homo sapiens
202249_s_at	DDB1 and CUL4 associated factor 8(DCAF8)	Homo sapiens
233637_at	DDB1 and CUL4 associated factor 8(DCAF8)	Homo sapiens
1553062_at	monoacylglycerol O-acyltransferase 1(MOGAT1)	Homo sapiens
225576_at	glycosylated integral membrane protein 1(GINM1)	Homo sapiens
215109_at	ring finger and CCCH-type domains 1(RC3H1)	Homo sapiens
225893_at	ring finger and CCCH-type domains 1(RC3H1)	Homo sapiens
228996_at	ring finger and CCCH-type domains 1(RC3H1)	Homo sapiens
1570235_at	uncharacterized MGC27382(MGC27382)	Homo sapiens
234197_at	acyl-CoA synthetase medium chain family member 1(ACSM1)	Homo sapiens
215432_at	acyl-CoA synthetase medium chain family member 1(ACSM1)	Homo sapiens
233918_at	doublecortin domain containing 2B(DCDC2B)	Homo sapiens
224400_s_at	carbohydrate sulfotransferase 9(CHST9)	Homo sapiens
223737_x_at	carbohydrate sulfotransferase 9(CHST9)	Homo sapiens
223924_at	outer dynein arm docking complex subunit 4(ODAD4)	Homo sapiens
226584_s_at	family with sequence similarity 110 member A(FAM110A)	Homo sapiens
223381_at	NUF2 component of NDC80 kinetochore complex(NUF2)	Homo sapiens
223074_s_at	allograft inflammatory factor 1 like(AIF1L)	Homo sapiens
223075_s_at	allograft inflammatory factor 1 like(AIF1L)	Homo sapiens
214915_at	zinc finger protein 362(ZNF362)	Homo sapiens
228957_at	zinc finger protein 362(ZNF362)	Homo sapiens
226820_at	zinc finger protein 362(ZNF362)	Homo sapiens
223958_s_at	dynein axonemal light chain 1(DNAL1)	Homo sapiens
223959_at	dynein axonemal light chain 1(DNAL1)	Homo sapiens
226309_at	dynein axonemal light chain 1(DNAL1)	Homo sapiens
227366_at	Rab interacting lysosomal protein(RILP)	Homo sapiens
223719_s_at	retbindin(RTBDN)	Homo sapiens
223141_at	uridine-cytidine kinase 1(UCK1)	Homo sapiens
223142_s_at	uridine-cytidine kinase 1(UCK1)	Homo sapiens
1566646_at	leucine decarboxylase 1, pseudogene(LDC1P)	Homo sapiens
1566647_s_at	leucine decarboxylase 1, pseudogene(LDC1P)	Homo sapiens
1554339_a_at	component of oligomeric golgi complex 3(COG3)	Homo sapiens
238228_at	component of oligomeric golgi complex 3(COG3)	Homo sapiens
223450_s_at	component of oligomeric golgi complex 3(COG3)	Homo sapiens
1553552_at	trace amine associated receptor 8(TAAR8)	Homo sapiens
1553544_at	G protein-coupled receptor 101(GPR101)	Homo sapiens
217220_at	uncharacterized LOC100287387(LOC100287387)	Homo sapiens
1553860_at	DC-STAMP domain containing 1(DCST1)	Homo sapiens
1562301_at	chromosome 8 open reading frame 34(C8orf34)	Homo sapiens
231380_at	chromosome 8 open reading frame 34(C8orf34)	Homo sapiens
240955_at	pannexin 3(PANX3)	Homo sapiens
224552_s_at	potassium two pore domain channel subfamily K member 4(KCNK4)	Homo sapiens
211650_x_at	immunoglobulin kappa locus(IGK)	Homo sapiens
211908_x_at	immunoglobulin kappa locus(IGK)	Homo sapiens
222772_at	myelin expression factor 2(MYEF2)	Homo sapiens
222153_at	myelin expression factor 2(MYEF2)	Homo sapiens
228792_at	myelin expression factor 2(MYEF2)	Homo sapiens
232676_x_at	myelin expression factor 2(MYEF2)	Homo sapiens
222771_s_at	myelin expression factor 2(MYEF2)	Homo sapiens
229464_at	myelin expression factor 2(MYEF2)	Homo sapiens
214841_at	cornichon family AMPA receptor auxiliary protein 3(CNIH3)	Homo sapiens
220225_at	iroquois homeobox 4(IRX4)	Homo sapiens
224790_at	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1(ASAP1)	Homo sapiens
221039_s_at	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1(ASAP1)	Homo sapiens
224791_at	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1(ASAP1)	Homo sapiens
236533_at	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1(ASAP1)	Homo sapiens
224796_at	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1(ASAP1)	Homo sapiens
224655_at	adenylate kinase 3(AK3)	Homo sapiens
224151_s_at	adenylate kinase 3(AK3)	Homo sapiens
224591_at	heterochromatin protein 1 binding protein 3(HP1BP3)	Homo sapiens
224592_x_at	heterochromatin protein 1 binding protein 3(HP1BP3)	Homo sapiens
1554251_at	heterochromatin protein 1 binding protein 3(HP1BP3)	Homo sapiens
220633_s_at	heterochromatin protein 1 binding protein 3(HP1BP3)	Homo sapiens
209525_at	HDGF like 3(HDGFL3)	Homo sapiens
1558103_a_at	HDGF like 3(HDGFL3)	Homo sapiens
209524_at	HDGF like 3(HDGFL3)	Homo sapiens
228266_s_at	HDGF like 3(HDGFL3)	Homo sapiens
216693_x_at	HDGF like 3(HDGFL3)	Homo sapiens
209526_s_at	HDGF like 3(HDGFL3)	Homo sapiens
1558102_at	HDGF like 3(HDGFL3)	Homo sapiens
237357_at	OSTM1 antisense RNA 1(OSTM1-AS1)	Homo sapiens
235219_at	EXOC3 antisense RNA 1(EXOC3-AS1)	Homo sapiens
209029_at	COP9 signalosome subunit 7A(COPS7A)	Homo sapiens
215093_at	NAD(P) dependent steroid dehydrogenase-like(NSDHL)	Homo sapiens
209279_s_at	NAD(P) dependent steroid dehydrogenase-like(NSDHL)	Homo sapiens
223588_at	THAP domain containing 2(THAP2)	Homo sapiens
230380_at	THAP domain containing 2(THAP2)	Homo sapiens
244499_at	THAP domain containing 2(THAP2)	Homo sapiens
223153_x_at	transmembrane and ubiquitin like domain containing 1(TMUB1)	Homo sapiens
223322_at	Ras association domain family member 5(RASSF5)	Homo sapiens
1554834_a_at	Ras association domain family member 5(RASSF5)	Homo sapiens
1559982_s_at	aldo-keto reductase family 1 member E2(AKR1E2)	Homo sapiens
223856_at	aldo-keto reductase family 1 member E2(AKR1E2)	Homo sapiens
1555220_a_at	aldo-keto reductase family 1 member E2(AKR1E2)	Homo sapiens
228698_at	SRY-box transcription factor 7(SOX7)	Homo sapiens
224013_s_at	SRY-box transcription factor 7(SOX7)	Homo sapiens
223535_at	nudix hydrolase 12(NUDT12)	Homo sapiens
1562775_at	nudix hydrolase 12(NUDT12)	Homo sapiens
238066_at	retinol binding protein 7(RBP7)	Homo sapiens
1552568_at	receptor transporter protein 3(RTP3)	Homo sapiens
1552569_a_at	receptor transporter protein 3(RTP3)	Homo sapiens
230541_at	long intergenic non-protein coding RNA 1341(LINC01341)	Homo sapiens
233110_s_at	BCL2 like 12(BCL2L12)	Homo sapiens
236731_at	LRRC2 antisense RNA 1(LRRC2-AS1)	Homo sapiens
221456_at	taste 2 receptor member 3(TAS2R3)	Homo sapiens
237340_at	solute carrier family 26 member 8(SLC26A8)	Homo sapiens
221392_at	taste 2 receptor member 4(TAS2R4)	Homo sapiens
221444_at	taste 2 receptor member 16(TAS2R16)	Homo sapiens
221324_at	taste 2 receptor member 1(TAS2R1)	Homo sapiens
221461_at	taste 2 receptor member 9(TAS2R9)	Homo sapiens
223164_at	CCM2 scaffold protein(CCM2)	Homo sapiens
221398_at	taste 2 receptor member 8(TAS2R8)	Homo sapiens
209656_s_at	transmembrane protein 47(TMEM47)	Homo sapiens
209655_s_at	transmembrane protein 47(TMEM47)	Homo sapiens
212909_at	LY6/PLAUR domain containing 1(LYPD1)	Homo sapiens
221396_at	taste 2 receptor member 7(TAS2R7)	Homo sapiens
223297_at	AMMECR1 like(AMMECR1L)	Homo sapiens
221395_at	taste 2 receptor member 13(TAS2R13)	Homo sapiens
223039_at	guanylyl cyclase domain containing 1(GUCD1)	Homo sapiens
221397_at	taste 2 receptor member 10(TAS2R10)	Homo sapiens
226752_at	family with sequence similarity 174 member A(FAM174A)	Homo sapiens
221391_at	taste 2 receptor member 14(TAS2R14)	Homo sapiens
1558990_at	chromosome 18 open reading frame 21(C18orf21)	Homo sapiens
223526_at	chromosome 18 open reading frame 21(C18orf21)	Homo sapiens
237493_at	interleukin 22 receptor subunit alpha 2(IL22RA2)	Homo sapiens
1552730_at	desert hedgehog signaling molecule(DHH)	Homo sapiens
223000_s_at	F11 receptor(F11R)	Homo sapiens
222354_at	F11 receptor(F11R)	Homo sapiens
221664_s_at	F11 receptor(F11R)	Homo sapiens
224097_s_at	F11 receptor(F11R)	Homo sapiens
217147_s_at	T cell receptor associated transmembrane adaptor 1(TRAT1)	Homo sapiens
209950_s_at	villin like(VILL)	Homo sapiens
220755_s_at	small nucleolar RNA host gene 32(SNHG32)	Homo sapiens
205245_at	par-6 family cell polarity regulator alpha(PARD6A)	Homo sapiens
219947_at	C-type lectin domain family 4 member A(CLEC4A)	Homo sapiens
221724_s_at	C-type lectin domain family 4 member A(CLEC4A)	Homo sapiens
235342_at	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3(SPOCK3)	Homo sapiens
206434_at	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3(SPOCK3)	Homo sapiens
1554418_s_at	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3(SPOCK3)	Homo sapiens
206433_s_at	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3(SPOCK3)	Homo sapiens
222557_at	stathmin 3(STMN3)	Homo sapiens
218207_s_at	stathmin 3(STMN3)	Homo sapiens
1565546_at	ring finger protein 141(RNF141)	Homo sapiens
219104_at	ring finger protein 141(RNF141)	Homo sapiens
1565544_at	ring finger protein 141(RNF141)	Homo sapiens
226106_at	ring finger protein 141(RNF141)	Homo sapiens
227566_at	neurotrimin(NTM)	Homo sapiens
222020_s_at	neurotrimin(NTM)	Homo sapiens
241934_at	neurotrimin(NTM)	Homo sapiens
218450_at	heme binding protein 1(HEBP1)	Homo sapiens
236309_x_at	zinc finger MIZ-type containing 2(ZMIZ2)	Homo sapiens
54970_at	zinc finger MIZ-type containing 2(ZMIZ2)	Homo sapiens
221924_at	zinc finger MIZ-type containing 2(ZMIZ2)	Homo sapiens
221525_at	zinc finger MIZ-type containing 2(ZMIZ2)	Homo sapiens
223983_s_at	chromosome 19 open reading frame 12(C19orf12)	Homo sapiens
225863_s_at	chromosome 19 open reading frame 12(C19orf12)	Homo sapiens
227704_at	chromosome 19 open reading frame 12(C19orf12)	Homo sapiens
226132_s_at	mannosidase endo-alpha like(MANEAL)	Homo sapiens
223906_s_at	testis expressed 101(TEX101)	Homo sapiens
221534_at	chromosome 11 open reading frame 68(C11orf68)	Homo sapiens
241779_at	metaxin 3(MTX3)	Homo sapiens
226528_at	metaxin 3(MTX3)	Homo sapiens
223058_at	family with sequence similarity 107 member B(FAM107B)	Homo sapiens
223059_s_at	family with sequence similarity 107 member B(FAM107B)	Homo sapiens
225208_s_at	RNA guanine-7 methyltransferase activating subunit(RAMAC)	Homo sapiens
225210_s_at	RNA guanine-7 methyltransferase activating subunit(RAMAC)	Homo sapiens
223316_at	coiled-coil domain containing 3(CCDC3)	Homo sapiens
233167_at	selenoprotein O(SELENOO)	Homo sapiens
233168_s_at	selenoprotein O(SELENOO)	Homo sapiens
241277_x_at	zinc finger protein 837(ZNF837)	Homo sapiens
1565424_at	long intergenic non-protein coding RNA 529(LINC00529)	Homo sapiens
240936_at	uncharacterized LOC100287290(LOC100287290)	Homo sapiens
1565608_at	uncharacterized LOC100287290(LOC100287290)	Homo sapiens
233641_s_at	family with sequence similarity 167 member A(FAM167A)	Homo sapiens
226614_s_at	family with sequence similarity 167 member A(FAM167A)	Homo sapiens
1552955_at	long intergenic non-protein coding RNA 208(LINC00208)	Homo sapiens
238116_at	dynein light chain roadblock-type 2(DYNLRB2)	Homo sapiens
1552448_a_at	FAM167A antisense RNA 1(FAM167A-AS1)	Homo sapiens
239216_at	tektin 1(TEKT1)	Homo sapiens
1565611_at	dynein light chain roadblock-type 1(DYNLRB1)	Homo sapiens
217917_s_at	dynein light chain roadblock-type 1(DYNLRB1)	Homo sapiens
1565612_at	dynein light chain roadblock-type 1(DYNLRB1)	Homo sapiens
217918_at	dynein light chain roadblock-type 1(DYNLRB1)	Homo sapiens
1554568_at	dynein light chain roadblock-type 1(DYNLRB1)	Homo sapiens
224355_s_at	membrane spanning 4-domains A8(MS4A8)	Homo sapiens
232625_at	talin 2(TLN2)	Homo sapiens
212701_at	talin 2(TLN2)	Homo sapiens
212703_at	talin 2(TLN2)	Homo sapiens
223196_s_at	sestrin 2(SESN2)	Homo sapiens
223195_s_at	sestrin 2(SESN2)	Homo sapiens
223220_s_at	poly(ADP-ribose) polymerase family member 9(PARP9)	Homo sapiens
227807_at	poly(ADP-ribose) polymerase family member 9(PARP9)	Homo sapiens
234493_at	long intergenic non-protein coding RNA 1257(LINC01257)	Homo sapiens
230061_at	transmembrane 4 L six family member 18(TM4SF18)	Homo sapiens
228489_at	transmembrane 4 L six family member 18(TM4SF18)	Homo sapiens
233171_at	glutamate ionotropic receptor NMDA type subunit 3A(GRIN3A)	Homo sapiens
233220_at	glutamate ionotropic receptor NMDA type subunit 3A(GRIN3A)	Homo sapiens
238695_s_at	RAB39B, member RAS oncogene family(RAB39B)	Homo sapiens
230075_at	RAB39B, member RAS oncogene family(RAB39B)	Homo sapiens
233892_at	glutamate ionotropic receptor NMDA type subunit 3B(GRIN3B)	Homo sapiens
1560757_at	DNA topoisomerase I mitochondrial(TOP1MT)	Homo sapiens
225802_at	DNA topoisomerase I mitochondrial(TOP1MT)	Homo sapiens
1570239_a_at	cytokine dependent hematopoietic cell linker(CLNK)	Homo sapiens
241483_at	cytokine dependent hematopoietic cell linker(CLNK)	Homo sapiens
1562587_at	cytokine dependent hematopoietic cell linker(CLNK)	Homo sapiens
1562733_at	long intergenic non-protein coding RNA 92(LINC00092)	Homo sapiens
228170_at	oligodendrocyte transcription factor 1(OLIG1)	Homo sapiens
223475_at	cysteine rich secretory protein LCCL domain containing 1(CRISPLD1)	Homo sapiens
223248_at	hydroxysteroid dehydrogenase like 1(HSDL1)	Homo sapiens
225400_at	tRNA splicing endonuclease subunit 15(TSEN15)	Homo sapiens
225399_at	tRNA splicing endonuclease subunit 15(TSEN15)	Homo sapiens
230257_s_at	tRNA splicing endonuclease subunit 15(TSEN15)	Homo sapiens
1554758_a_at	CD99 molecule like 2(CD99L2)	Homo sapiens
223041_at	CD99 molecule like 2(CD99L2)	Homo sapiens
233825_s_at	CD99 molecule like 2(CD99L2)	Homo sapiens
233844_at	CD99 molecule like 2(CD99L2)	Homo sapiens
225836_s_at	RAD9-HUS1-RAD1 interacting nuclear orphan 1(RHNO1)	Homo sapiens
225837_at	RAD9-HUS1-RAD1 interacting nuclear orphan 1(RHNO1)	Homo sapiens
223534_s_at	ribosomal protein S6 kinase like 1(RPS6KL1)	Homo sapiens
224053_s_at	solute carrier family 4 member 9(SLC4A9)	Homo sapiens
233183_at	solute carrier family 4 member 9(SLC4A9)	Homo sapiens
221672_s_at	trafficking protein particle complex subunit 9(TRAPPC9)	Homo sapiens
56829_at	trafficking protein particle complex subunit 9(TRAPPC9)	Homo sapiens
230039_at	trafficking protein particle complex subunit 9(TRAPPC9)	Homo sapiens
221836_s_at	trafficking protein particle complex subunit 9(TRAPPC9)	Homo sapiens
225354_s_at	SH3 domain binding glutamate rich protein like 2(SH3BGRL2)	Homo sapiens
223885_at	calneuron 1(CALN1)	Homo sapiens
230698_at	calneuron 1(CALN1)	Homo sapiens
1555168_a_at	calneuron 1(CALN1)	Homo sapiens
1552912_a_at	interleukin 23 receptor(IL23R)	Homo sapiens
1561853_a_at	interleukin 23 receptor(IL23R)	Homo sapiens
212813_at	junctional adhesion molecule 3(JAM3)	Homo sapiens
231720_s_at	junctional adhesion molecule 3(JAM3)	Homo sapiens
231721_at	junctional adhesion molecule 3(JAM3)	Homo sapiens
1563677_at	cell adhesion associated, oncogene regulated(CDON)	Homo sapiens
227526_at	cell adhesion associated, oncogene regulated(CDON)	Homo sapiens
207230_at	cell adhesion associated, oncogene regulated(CDON)	Homo sapiens
223436_s_at	tRNA phosphotransferase 1(TRPT1)	Homo sapiens
223303_at	FERM domain containing kindlin 3(FERMT3)	Homo sapiens
220830_at	interphotoreceptor matrix proteoglycan 2(IMPG2)	Homo sapiens
241856_at	interphotoreceptor matrix proteoglycan 2(IMPG2)	Homo sapiens
221110_x_at	phosphodiesterase 11A(PDE11A)	Homo sapiens
224223_s_at	phosphodiesterase 11A(PDE11A)	Homo sapiens
237248_at	phosphodiesterase 11A(PDE11A)	Homo sapiens
224224_s_at	phosphodiesterase 11A(PDE11A)	Homo sapiens
221333_at	forkhead box P3(FOXP3)	Homo sapiens
221334_s_at	forkhead box P3(FOXP3)	Homo sapiens
224211_at	forkhead box P3(FOXP3)	Homo sapiens
214781_at	SH3 and multiple ankyrin repeat domains 1(SHANK1)	Homo sapiens
220563_s_at	SH3 and multiple ankyrin repeat domains 1(SHANK1)	Homo sapiens
1556829_at	TIPARP antisense RNA 1(TIPARP-AS1)	Homo sapiens
224017_at	T-box transcription factor 22(TBX22)	Homo sapiens
233979_s_at	espin(ESPN)	Homo sapiens
242327_x_at	espin(ESPN)	Homo sapiens
219422_at	espin(ESPN)	Homo sapiens
223549_s_at	espin(ESPN)	Homo sapiens
215104_at	nuclear receptor interacting protein 2(NRIP2)	Homo sapiens
221541_at	cysteine rich secretory protein LCCL domain containing 2(CRISPLD2)	Homo sapiens
1555809_at	cysteine rich secretory protein LCCL domain containing 2(CRISPLD2)	Homo sapiens
223179_at	yippee like 3(YPEL3)	Homo sapiens
232077_s_at	yippee like 3(YPEL3)	Homo sapiens
227781_x_at	TLC domain containing 3B(TLCD3B)	Homo sapiens
233512_at	SH3RF3 antisense RNA 1(SH3RF3-AS1)	Homo sapiens
210587_at	inhibin subunit beta E(INHBE)	Homo sapiens
217966_s_at	niban apoptosis regulator 1(NIBAN1)	Homo sapiens
217967_s_at	niban apoptosis regulator 1(NIBAN1)	Homo sapiens
223605_at	solute carrier family 25 member 18(SLC25A18)	Homo sapiens
223869_at	sclerostin(SOST)	Homo sapiens
224450_s_at	RIO kinase 1(RIOK1)	Homo sapiens
243477_at	autophagy related 10(ATG10)	Homo sapiens
207774_at	autophagy related 10(ATG10)	Homo sapiens
1559820_at	autophagy related 10(ATG10)	Homo sapiens
223677_at	autophagy related 10(ATG10)	Homo sapiens
1570523_s_at	autophagy related 10(ATG10)	Homo sapiens
209743_s_at	itchy E3 ubiquitin protein ligase(ITCH)	Homo sapiens
236235_at	itchy E3 ubiquitin protein ligase(ITCH)	Homo sapiens
209744_x_at	itchy E3 ubiquitin protein ligase(ITCH)	Homo sapiens
235057_at	itchy E3 ubiquitin protein ligase(ITCH)	Homo sapiens
239101_at	itchy E3 ubiquitin protein ligase(ITCH)	Homo sapiens
217094_s_at	itchy E3 ubiquitin protein ligase(ITCH)	Homo sapiens
233987_at	transcription factor AP-2 delta(TFAP2D)	Homo sapiens
221549_at	glutamate rich WD repeat containing 1(GRWD1)	Homo sapiens
234820_at	MAS1 proto-oncogene like, G protein-coupled receptor(MAS1L)	Homo sapiens
234917_at	MARVEL domain containing 1(MARVELD1)	Homo sapiens
223095_at	MARVEL domain containing 1(MARVELD1)	Homo sapiens
214922_at	zinc finger protein 484(ZNF484)	Homo sapiens
240214_at	radial spoke head component 4A(RSPH4A)	Homo sapiens
233071_at	radial spoke head component 4A(RSPH4A)	Homo sapiens
1555815_a_at	L3MBTL histone methyl-lysine binding protein 2(L3MBTL2)	Homo sapiens
223205_s_at	L3MBTL histone methyl-lysine binding protein 2(L3MBTL2)	Homo sapiens
223516_s_at	translocase of outer mitochondrial membrane 6(TOMM6)	Homo sapiens
218233_s_at	translocase of outer mitochondrial membrane 6(TOMM6)	Homo sapiens
224243_at	apolipoprotein A5(APOA5)	Homo sapiens
224244_s_at	apolipoprotein A5(APOA5)	Homo sapiens
229663_at	lon peptidase 2, peroxisomal(LONP2)	Homo sapiens
223099_s_at	lon peptidase 2, peroxisomal(LONP2)	Homo sapiens
221834_at	lon peptidase 2, peroxisomal(LONP2)	Homo sapiens
223098_s_at	lon peptidase 2, peroxisomal(LONP2)	Homo sapiens
224269_at	keratin associated protein 4-12(KRTAP4-12)	Homo sapiens
209497_s_at	RNA binding motif protein 4B(RBM4B)	Homo sapiens
238163_at	retinol binding protein 5(RBP5)	Homo sapiens
223820_at	retinol binding protein 5(RBP5)	Homo sapiens
1569086_at	EML2 antisense RNA 1(EML2-AS1)	Homo sapiens
234026_at	EML2 antisense RNA 1(EML2-AS1)	Homo sapiens
1558113_at	family with sequence similarity 78 member B(FAM78B)	Homo sapiens
241456_at	family with sequence similarity 78 member B(FAM78B)	Homo sapiens
